label,text
0,X course it 2yrs. Just so her messages on messenger lik you r sending me
1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
1,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870."
1,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on contract. MobileUpd8 on 08000839402 or call 2optout
0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
0,Take some small dose tablet for fever
1,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
0,K.i did't see you.:)k:)where are you now?
0,I just really need shit before tomorrow and be know you won't I awake before like 6
1,Camera - You awarded are a SiPix Digital call 09061221066 fromm Delivery within 28 days
0,Missing allah too.pray inshah you
0,"Haven't seen my facebook, huh? Lol!"
0,"Alright omw, gotta to my order change a half8th"
1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
1,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
1,"URGENT! Your 09066362231 No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call mobile ASAP! BOX97N7QP, 150PPM"
1,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
0,"your for Sir, mail."
0,4 oclock at mine. Just to bash out a flat plan.
0,Was doing my test earlier. I appreciate you. Will call you tomorrow.
1,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
1,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
0,HEY MATE! HOWS U AVE U HONEY?DID GOOD HOLIDAY? GIMMI DE GOSS!x
1,PRIVATE! Your 2003 Account Statement for 078
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
0,Yes! How is a pretty lady like you single?
1,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
1,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
0,Just sleeping..and surfing
1,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
0,Yeah it's jus rite...
1,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
0,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
1,"As a SIM subscriber, you are selected to a Bonus! Get it delivered to your door, Txt the word to No: 88600 to claim. 150p/msg, EXP. 30Apr"
0,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? 
0,It certainly puts things into perspective when something like this happens
1,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
0,way home by the At
1,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim NOW! easy, just call 08718726978 is Only 10p per minute. BT-national-rate"
0,Change again... It's e one next to escalator...
1,18 days to Euro2004 will U kickoff! be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
0,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
1,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120"
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
1,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
1,"FREE for Get Rayman Golf FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key GAME. Arcade. Termsapply"
0,Yay! You better not have told that to 5 other girls either.
1,Someone has contacted our service and entered your phone they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
1,GENT! We are trying to contact you. Last draw shows that you a £1000 prize GUARANTEED. Call 09064012160. Code K52. Valid 12hrs only. 150ppm
0,"That way transport is less problematic than on sat night. By the way, if u want to ask n to join my bday, feel free. But need to know definite nos as booking on fri."
1,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
1,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?"
1,Free entry in 2 a wkly comp to win FA FA final 21st May 2005. Text Cup 87121 receive entry question(std txt rate)T&C's apply 08452810075over18's
0,mail. normally hot Its Com you see!
0,I will reach before ten morning
1,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
1,"Thanks order, your ringtone for reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
0,Have you yet finished work not or something?
0,See? I thought it all through
1,wamma largest laid?want real doggin locations sent direct to your mobile? join the UKs get dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
0,Was the farm open?
0,I went to project centre
0,Good Morning my Dear........... a great successful day.
1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
0,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
1,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call Now! 09071517866 150ppmPOBox10183BhamB64XE"
1,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )"
0,"Motivate Behind every darkness, there waiting shining is for you to find it... Behind every friend, there is always trust and love... BSLVYL"
1,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867
0,Lil fever:) now fine:)
1,"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
0,He says hi and to get your ass back to south tampa (preferably at a kegger)
1,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
1,"Hottest pics to to your phone!! See me getting Wet and Wanting, just for you xx Text PICS straight 89555 now! txt costs 150p textoperator g696ga 18 XxX"
1,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
1,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 FRND NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP or to 62468
0,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
1,This message is brought to you by GMW Ltd. and is not connected to the
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
0,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?
0,"Cool, text me when you head out"
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently 3)Unkempt. what tour? 1)Unbreakable, 2)Untamed, on Text 1,2 or 3 to 83049. Cost 50p +std text"
1,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
1,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
0,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.
0,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
0,Just sleeping..and surfing
0,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*"
1,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
1,Free week-stop ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per Top sms-08718727870
1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
0,Hey... What time is your driving on fri? We go for evaluation on fri?
0,"Aight, call me once you're close"
1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
0,U SWITCH YOUR FONE DAMMIT!!
0,Carlos says we can pick up from him later so yeah we're set
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
1,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
0,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
1,You (18+) won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 have 2 stop getstop on 88222 PHP. RG21 4JX
0,Where to get those?
0,Ok Chinese food on its way. When I get lipo. you're paying for my fat
0,Eatin my lunch...
1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
1,"Did you stuff! about the new ""Divorce Barbie""? It comes with all of Ken's hear"
1,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow
0,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
0,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
0,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:
1,"our mobile won has number £5000, to claim calls us back or ring the claims hot line on 09050005321."
0,"… we r stayin here an extra week, back next wed. How did we do in the this weekend? Hi to and and , c u soon """
0,Leaving qatar tonite in search of an opportunity.all prayers fast.pls add me in went dear.Rakhesh
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
0,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?
0,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
0,That's we haf to combine n c how lor...
1,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's custcare 08712405022, 1x150p/wk"
0,Don't forget who owns you and who's private property you are ... And my good always .. kiss*
0,I've reached home finally...
1,Dear contact been invited to XCHAT. This is our final attempt to U've u! Txt CHAT to 86688
0,U sure u can't take any sick time?
0,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)"
1,is free. Welcome to the new & improved Sex & club! unsubscribe this service reply msgs@150p 18+only
